0,1,2,3,4,5,6,7,8,9,10,11,12
https://store.steampowered.com/app/597180/Old_World/?snr=1_7_7_230_150_3&l=english,Old World,2022-05-18,Mohawk Games,"['RPG', 'Simulation', 'Strategy']","1869,25 руб.",-90%,7,"['Strategy', 'Simulation', 'Grand Strategy', '4X', 'Historical', 'Turn-Based Strategy', 'Multiplayer', 'War', 'Tactical', 'Management', 'Diplomacy', 'Turn-Based', 'Economy', 'Co-op', 'Singleplayer', 'Moddable', 'Military', 'Alternate History', 'Sandbox', 'Replay Value']",Very Positive,"5,466",Mostly Positive,229
https://store.steampowered.com/app/2074920/The_First_Descendant/?snr=1_7_7_230_150_3&l=english,The First Descendant,2024-06-30,"NEXON Games Co., Ltd.","['Action', 'Adventure', 'RPG', 'Free To Play']",Free To Play,0%,0,"['Free to Play', 'Sexual Content', 'Looter Shooter', 'Multiplayer', 'Third-Person Shooter', 'Online Co-Op', 'RPG', 'Action', 'Shooter', 'Third Person', 'Action RPG', 'Character Customization', 'Singleplayer', 'Co-op', 'PvE', 'Adventure', 'Sci-fi', 'Nudity', 'Combat', 'Story Rich']",Mixed,"110,214",Mixed,577
https://store.steampowered.com/app/2057760/Esoteric_Ebb/?snr=1_7_7_230_150_3&l=english,Esoteric Ebb,2026-03-03,Christoffer Bodegård,"['Indie', 'RPG']",880 руб.,0%,2,"['Story Rich', 'Choices Matter', 'RPG', 'Dungeons & Dragons', 'Isometric', 'CRPG', 'Interactive Fiction', 'Singleplayer', 'Hand-drawn', 'Nonlinear', 'Political', 'Narrative', 'Adventure', 'Point & Click', 'Atmospheric', 'Exploration', 'Funny', 'Tabletop', 'Turn-Based', 'Character Customization']",Overwhelmingly Positive,"4,432",Overwhelmingly Positive,"3,549"
https://store.steampowered.com/app/949230/Cities_Skylines_II/?snr=1_7_7_230_150_3&l=english,Cities: Skylines II,2023-10-24,"Iceflake Studios, Colossal Order",['Simulation'],3049 руб.,0%,21,"['City Builder', 'Simulation', 'Building', 'Sandbox', 'Management', 'Singleplayer', 'Economy', 'Strategy', 'Realistic', 'Moddable', 'Resource Management', 'Relaxing', 'Transportation', 'Casual', 'Multiplayer', 'Atmospheric', 'Early Access', 'Open World', 'Mod', 'Great Soundtrack']",Mixed,"59,929",Mostly Positive,"1,078"
https://store.steampowered.com/app/3495730/Lucid_Blocks/?snr=1_7_7_230_150_3&l=english,Lucid Blocks,2026-03-12,Lucy B. Locks,"['Action', 'Adventure', 'Indie', 'RPG']",385 руб.,0%,0,"['Psychedelic', 'Surreal', 'Atmospheric', 'Open World', 'Sandbox', 'Voxel', 'Psychological Horror', 'Horror', '3D', 'First-Person', 'Pixel Graphics', 'Exploration', 'Procedural Generation', 'Crafting', 'Lovecraftian', 'Building', 'Survival', 'Adventure', 'Action-Adventure', 'Action']",Very Positive,"2,925",,
https://store.steampowered.com/app/3214610/Cinderia/?snr=1_7_7_230_150_4&l=english,Cinderia,2026-03-30,MyACG Studio,"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",650 руб.,-10%,0,"['Early Access', 'Action Roguelike', 'Roguelite', 'Hack and Slash', 'Roguelike', 'Action', 'Dungeon Crawler', 'Replay Value', '2.5D', 'Top-Down', 'Isometric', 'Procedural Generation', 'Action RPG', 'Female Protagonist', 'Action-Adventure', 'Dark Fantasy', 'Adventure', 'Base Building', 'RPG', 'Atmospheric']",,,,
https://store.steampowered.com/app/1372110/JoJos_Bizarre_Adventure_AllStar_Battle_R/?snr=1_7_7_230_150_4&l=english,JoJo's Bizarre Adventure: All-Star Battle R,2022-09-01,CyberConnect2 Co. Ltd.,['Action'],4199 руб.,-80%,10,"['Anime', 'Action', 'Fighting', 'PvP', 'Multiplayer', '3D Fighter', '2D Fighter', 'Memes', 'Great Soundtrack', 'Colorful', '2D', '3D', 'Violent', 'Story Rich', 'Local Co-Op', '2.5D', 'Arcade', 'Controller', '2D Platformer', 'Nudity']",Very Positive,"12,618",Very Positive,518
https://store.steampowered.com/app/2294660/The_Quinfall/?snr=1_7_7_230_150_4&l=english,The Quinfall,2026-02-06,Vawraek Technology Inc.,['Massively Multiplayer'],650 руб.,0%,0,"['Massively Multiplayer', 'MMORPG', 'Open World', 'RPG', 'Character Customization', 'Medieval', 'Multiplayer', 'Adventure', 'Action RPG', 'PvP', 'PvE', 'Hunting', 'Cooking', 'Building', 'Fishing', 'Crafting', 'Mining', 'Naval', 'Agriculture', 'Magic']",Mixed,"10,180",Mixed,955
https://store.steampowered.com/app/2186680/Warhammer_40000_Rogue_Trader/?snr=1_7_7_230_150_4&l=english,"Warhammer 40,000: Rogue Trader",2023-12-07,Owlcat Games,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",1599 руб.,0%,9,"['CRPG', 'Turn-Based Strategy', 'RPG', 'Strategy', 'Adventure', 'Atmospheric', 'Warhammer 40K', 'Tactical RPG', 'Fantasy', 'Character Customization', 'Co-op', 'Dark Fantasy', 'Action', 'Turn-Based Combat', 'Choices Matter', 'Multiplayer', 'Story Rich', 'Sci-fi', 'Singleplayer', 'Space']",Very Positive,"29,778",Very Positive,657
https://store.steampowered.com/app/218620/PAYDAY_2/?snr=1_7_7_230_150_4&l=english,PAYDAY 2,2013-08-13,OVERKILL - a Starbreeze Studio.,"['Action', 'RPG']",385 руб.,0%,80,"['Co-op', 'Action', 'FPS', 'Heist', 'Multiplayer', 'Looter Shooter', 'Online Co-Op', 'Stealth', 'Crime', 'Shooter', 'Team-Based', 'First-Person', 'Great Soundtrack', 'Gun Customization', 'Tactical', 'PvE', 'Strategy', 'Singleplayer', 'Funny', 'Simulation']",Very Positive,"442,924",Very Positive,"1,080"
https://store.steampowered.com/app/107410/Arma_3/?snr=1_7_7_230_150_4&l=english,Arma 3,2013-09-12,Bohemia Interactive,"['Action', 'Simulation', 'Strategy']",1690 руб.,0%,21,"['Military', 'Action', 'Multiplayer', 'Shooter', 'Simulation', 'Realistic', 'First-Person', 'Open World', 'Tactical', 'FPS', 'War', 'Co-op', 'Sandbox', 'Strategy', 'Singleplayer', 'Moddable', 'Combat', 'Online Co-Op', 'Team-Based', 'Third-Person Shooter']",Very Positive,"225,670",Very Positive,"1,083"
https://store.steampowered.com/app/400750/Call_to_Arms__Gates_of_Hell_Ostfront/?snr=1_7_7_230_150_4&l=english,Call to Arms - Gates of Hell: Ostfront,2021-06-11,"Barbedwire Studios, Digitalmindsoft","['Action', 'Simulation', 'Strategy']",1200 руб.,0%,7,"['World War II', 'Strategy', 'Real Time Tactics', 'Historical', 'RTS', 'Third Person', 'War', 'Singleplayer', 'Moddable', 'Military', 'Realistic', 'PvE', 'Multiplayer', 'Inventory Management', 'Top-Down Shooter', 'PvP', 'Online Co-Op', 'Shooter', 'Level Editor', 'Replay Value']",Very Positive,"29,275",Very Positive,631
https://store.steampowered.com/app/2555190/Poppy_Playtime__Chapter_3/?snr=1_7_7_230_150_4&l=english,Poppy Playtime - Chapter 3,2024-01-30,Mob Entertainment,"['Action', 'Adventure', 'Indie']",550 руб.,0%,0,"['Adventure', 'Action', 'Indie', 'Horror', 'Puzzle', 'Singleplayer', 'First-Person', 'Dark', 'Jump Scare', 'Survival Horror', '3D', 'Blood', 'Psychological Horror', 'Mystery', 'Violent', 'Story Rich', 'Survival', 'Atmospheric', 'Gore', 'Action-Adventure']",Very Positive,"10,191",Very Positive,466
https://store.steampowered.com/app/2835570/Buckshot_Roulette/?snr=1_7_7_230_150_4&l=english,Buckshot Roulette,2024-04-04,Mike Klubnika,"['Action', 'Indie', 'Simulation']",99 руб.,0%,0,"['Multiplayer', 'Dark', 'Gambling', 'Horror', 'First-Person', 'Strategy', 'Singleplayer', 'Indie', '3D', 'Psychological', 'Puzzle', 'Psychological Horror', 'Blood', 'Experimental', 'Action', 'Roguelike', 'Simulation', 'Surreal', 'FPS', 'Roguelite']",Overwhelmingly Positive,"101,564",Very Positive,"2,117"
https://store.steampowered.com/app/550/Left_4_Dead_2/?snr=1_7_7_230_150_4&l=english,Left 4 Dead 2,2009-11-16,Valve,['Action'],385 руб.,0%,0,"['Zombies', 'Co-op', 'FPS', 'Multiplayer', 'Shooter', 'Online Co-Op', 'Action', 'Survival', 'Horror', 'First-Person', 'Gore', 'Team-Based', 'Moddable', 'Survival Horror', 'Post-apocalyptic', 'Singleplayer', 'Adventure', 'Local Co-Op', 'Replay Value', 'Tactical']",Overwhelmingly Positive,"787,916",Overwhelmingly Positive,"6,452"
https://store.steampowered.com/app/2927200/Mount__Blade_II_Bannerlord__War_Sails/?snr=1_7_7_230_150_4&l=english,Mount & Blade II: Bannerlord - War Sails,2025-11-26,TaleWorlds Entertainment,"['Action', 'Indie', 'RPG', 'Simulation', 'Strategy']",1599 руб.,0%,0,"['Strategy', 'RPG', 'Simulation', 'Action', 'Indie', 'Violent', 'Medieval', 'Vikings', 'Naval Combat']",Mixed,"4,196",Mostly Negative,153
https://store.steampowered.com/app/2780810/Euro_Truck_Simulator_2__Nordic_Horizons/?snr=1_7_7_230_150_4&l=english,Euro Truck Simulator 2 - Nordic Horizons,2025-11-27,SCS Software,"['Indie', 'Simulation']",1099 руб.,-10%,0,"['Simulation', 'Indie', 'Driving', 'Open World', 'Multiplayer', 'Transportation', 'Realistic', 'Singleplayer', 'Relaxing', 'Automobile Sim', 'Moddable']",,,,
https://store.steampowered.com/app/438100/VRChat/?snr=1_7_7_230_150_4&l=english,VRChat,2017-02-01,VRChat Inc.,"['Adventure', 'Casual', 'Massively Multiplayer', 'Simulation', 'Sports', 'Free To Play', 'Early Access']",Free To Play,0%,0,"['VR', 'Free to Play', 'Multiplayer', 'Anime', 'Memes', 'Funny', 'Massively Multiplayer', 'First-Person', 'Open World', 'Early Access', 'Simulation', 'Casual', 'Adventure', 'MMORPG', 'Sandbox', 'Comedy', 'Dating Sim', 'Survival Horror', 'Action', 'Atmospheric']",Mostly Positive,"259,897",Mostly Positive,"2,656"
https://store.steampowered.com/app/899770/Last_Epoch/?snr=1_7_7_230_150_4&l=english,Last Epoch,2024-02-21,Eleventh Hour Games,"['Action', 'Adventure', 'Indie', 'RPG']",1475 руб.,0%,12,"['Action RPG', 'Loot', 'Hack and Slash', 'RPG', 'Isometric', 'Multiplayer', 'Action', 'Top-Down', 'Co-op', 'Adventure', 'Dungeon Crawler', 'Indie', 'Singleplayer', 'Fantasy', 'Character Customization', 'MMORPG', 'Gore', 'Magic', 'Violent', 'Time Travel']",Mostly Positive,"105,662",Mixed,844
https://store.steampowered.com/app/1363080/Manor_Lords/?snr=1_7_7_230_150_4&l=english,Manor Lords,2024-04-26,Slavic Magic,"['Simulation', 'Strategy', 'Early Access']",1499 руб.,0%,0,"['Strategy', 'City Builder', 'Base Building', 'Simulation', 'Grand Strategy', 'Historical', 'Sandbox', 'Colony Sim', 'Management', 'Building', 'Resource Management', 'Open World', 'Economy', 'Survival', 'Singleplayer', 'Moddable', '4X', 'Diplomacy', 'Early Access', 'Replay Value']",Very Positive,"71,860",Very Positive,"1,326"
https://store.steampowered.com/app/244210/Assetto_Corsa/?snr=1_7_7_230_150_4&l=english,Assetto Corsa,2014-12-19,Kunos Simulazioni,"['Indie', 'Racing', 'Simulation', 'Sports']",710 руб.,0%,11,"['Racing', 'Automobile Sim', 'Simulation', 'Multiplayer', 'Driving', 'VR', 'Realistic', 'Sports', 'Open World', 'Moddable', 'Controller', 'Singleplayer', 'Physics', 'First-Person', 'Replay Value', 'Indie', 'Action', '3D Vision', 'TrackIR', 'Artificial Intelligence']",Very Positive,"130,772",Very Positive,"1,421"
https://store.steampowered.com/app/3405340/Megabonk/?snr=1_7_7_230_150_4&l=english,Megabonk,2025-09-18,vedinad,"['Action', 'Casual', 'Indie']",429 руб.,0%,1,"['Action Roguelike', 'Roguelike', 'Bullet Hell', 'Roguelite', 'Indie', 'Survival', 'Loot', 'Action', 'Arcade', 'Singleplayer', 'Pixel Graphics', '3D', 'Casual', 'Retro', 'Hack and Slash', 'Score Attack', 'Third Person', 'Third-Person Shooter', 'Old School', 'Controller']",Very Positive,"94,499",Very Positive,"2,619"
https://store.steampowered.com/app/1648533/Icarus_Dangerous_Horizons_Expansion/?snr=1_7_7_230_150_4&l=english,Icarus: Dangerous Horizons Expansion,2026-03-05,RocketWerkz,"['Action', 'Adventure', 'Simulation', 'Free To Play']",1100 руб.,0%,0,"['Survival', 'Open World Survival Craft', 'Multiplayer', 'Base Building', 'Online Co-Op', 'Crafting', 'Open World', 'Exploration', 'Building', 'Co-op', 'PvE', 'First-Person', 'Space', 'Realistic', 'Mining', 'Adventure', 'Third Person', 'Sandbox', 'Nature', 'Science']",,,,
https://store.steampowered.com/app/2373990/Solo_Leveling_ARISE_OVERDRIVE/?snr=1_7_7_230_150_4&l=english,Solo Leveling: ARISE OVERDRIVE,2025-11-24,Netmarble Neo,"['Action', 'RPG']",2399 руб.,0%,2,"['Action', 'Anime', 'Action RPG', 'Online Co-Op', 'Combat', 'Hack and Slash', 'Story Rich', 'Singleplayer', 'RPG', 'PvE', 'Controller', 'Co-op', 'Third Person', 'Multiplayer', 'Cartoony', 'Fantasy', 'Modern', '3D', 'PvP', 'Souls-like']",Mostly Positive,"6,270",Mostly Positive,538
https://store.steampowered.com/app/2399420/Le_Mans_Ultimate/?snr=1_7_7_230_150_4&l=english,Le Mans Ultimate,2025-07-22,Studio 397,"['Racing', 'Simulation', 'Sports']",3499 руб.,0%,9,"['Racing', 'Automobile Sim', 'Driving', 'Multiplayer', 'Realistic', 'VR', 'Simulation', 'Singleplayer', 'PvP', 'Immersive Sim', 'Sports', 'Early Access']",Mostly Positive,"12,666",Mostly Positive,608
https://store.steampowered.com/app/2397300/Half_Sword/?snr=1_7_7_230_150_4&l=english,Half Sword,2026-01-30,Half Sword Games,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",880 руб.,0%,1,"['Early Access', 'Physics', 'Gore', 'Combat', 'Medieval', 'Blood', 'Swordplay', 'Realistic', 'Historical', 'Simulation', 'Fighting', 'Action', 'Sandbox', 'Singleplayer', 'Third Person', 'Immersive', 'Hack and Slash', '3D Fighter', 'First-Person', '3D']",Mixed,"21,380",Mostly Positive,"1,920"
https://store.steampowered.com/app/805550/Assetto_Corsa_Competizione/?snr=1_7_7_230_150_4&l=english,Assetto Corsa Competizione,2019-05-29,Kunos Simulazioni,"['Racing', 'Simulation', 'Sports']",1599 руб.,0%,9,"['Racing', 'Automobile Sim', 'Simulation', 'VR', 'Multiplayer', 'Driving', 'Realistic', 'Sports', 'Controller', 'Singleplayer', 'Open World', 'eSports', 'Online Co-Op', 'Competitive', 'First-Person', 'Early Access', 'Atmospheric', 'Moddable', 'Difficult', 'PvP']",Very Positive,"31,084",Very Positive,491
https://store.steampowered.com/app/2881150/ARK_Bobs_Tall_Tales/?snr=1_7_7_230_150_4&l=english,ARK: Bob's Tall Tales,2024-04-01,"Studio Wildcard, Grove Street Games, Instinct Games","['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",2561 руб.,-67%,0,"['Adventure', 'Survival', 'Action', 'Open World', 'Dinosaurs', 'Massively Multiplayer', 'Multiplayer', 'Building', 'Crafting', 'Base Building', 'Sandbox', 'Character Customization', 'RPG', 'PvE', 'PvP', 'Singleplayer', 'Inventory Management', 'Sci-fi', 'Fantasy', 'Moddable']",,,,
https://store.steampowered.com/app/699130/World_War_Z/?snr=1_7_7_230_150_4&l=english,World War Z,2021-09-21,Saber Interactive Inc,['Action'],1899 руб.,0%,20,"['Zombies', 'Multiplayer', 'Online Co-Op', 'Singleplayer', 'Co-op', 'Action', 'Shooter', 'Third-Person Shooter', 'PvE', 'Survival Horror', 'FPS', 'Post-apocalyptic', 'Gore', 'Gun Customization', 'Character Customization', 'First-Person', 'Third Person', 'Horror', 'Violent', 'Combat']",Very Positive,"22,944",Mostly Positive,663
https://store.steampowered.com/app/376210/The_Isle/?snr=1_7_7_230_150_4&l=english,The Isle,2015-12-01,Afterthought LLC,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Simulation', 'Early Access']",710 руб.,0%,0,"['Dinosaurs', 'Survival', 'Open World', 'Multiplayer', 'Simulation', 'Hunting', 'Realistic', 'Massively Multiplayer', 'Adventure', 'Early Access', 'Horror', 'Action', 'Third Person', 'Co-op', 'Sandbox', 'Walking Simulator', 'RPG', 'Strategy', 'Team-Based', 'Indie']",Very Positive,"99,897",Mostly Positive,"2,119"
https://store.steampowered.com/app/3008670/Poppy_Playtime__Chapter_4/?snr=1_7_7_230_150_4&l=english,Poppy Playtime - Chapter 4,2025-01-30,Mob Entertainment,"['Action', 'Adventure', 'Indie']",710 руб.,0%,0,"['Horror', 'Singleplayer', 'Puzzle', 'First-Person', 'Survival Horror', 'Dark', 'Indie', 'Mystery', 'Adventure', 'Psychological Horror', 'Action', 'Survival', 'Lore-Rich', 'Atmospheric', 'Thriller', '1980s', 'Cartoony', 'Action-Adventure', 'Jump Scare', 'Blood']",Mixed,"10,026",Mixed,391
https://store.steampowered.com/app/1206560/WorldBox__God_Simulator/?snr=1_7_7_230_150_4&l=english,WorldBox - God Simulator,2021-12-02,Maxim Karpenko,"['Indie', 'Simulation', 'Early Access']",710 руб.,0%,0,"['Sandbox', 'God Game', 'Simulation', 'Pixel Graphics', 'Colony Sim', 'Life Sim', 'Destruction', 'Building', 'Artificial Intelligence', 'Fantasy', 'Political Sim', 'Indie', 'Medieval', 'Relaxing', 'Management', 'Procedural Generation', 'Politics', 'Idler', 'Mythology', 'Early Access']",Overwhelmingly Positive,"47,572",Overwhelmingly Positive,928
https://store.steampowered.com/app/3097560/Liars_Bar/?snr=1_7_7_230_150_4&l=english,Liar's Bar,2024-10-02,Curve Animation,"['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",280 руб.,0%,0,"['Multiplayer', 'Casual', 'PvP', 'Online Co-Op', 'Co-op', 'Indie', 'Funny', 'FPS', '3D', 'First-Person', 'Tabletop', 'Dark', 'Puzzle', 'Board Game', 'Strategy', 'Horror', 'VR', 'Gore', 'Early Access', 'Simulation']",Very Positive,"47,492",Very Positive,455
https://store.steampowered.com/app/1604030/V_Rising/?snr=1_7_7_230_150_4&l=english,V Rising,2024-05-08,Stunlock Studios,"['Action', 'Adventure', 'Massively Multiplayer']",1200 руб.,0%,6,"['Survival', 'Open World', 'Base Building', 'Vampire', 'Multiplayer', 'Crafting', 'Online Co-Op', 'PvE', 'PvP', 'Hack and Slash', 'Building', 'Exploration', 'Sandbox', 'Massively Multiplayer', 'Dark Fantasy', 'Singleplayer', 'Action-Adventure', 'Action', 'Adventure', 'Co-op']",Very Positive,"107,541",Very Positive,630
https://store.steampowered.com/app/1699480/KLETKA/?snr=1_7_7_230_150_4&l=english,KLETKA,2026-02-19,"Callback, ln404","['Action', 'Adventure', 'Indie']",365 руб.,0%,1,"['Horror', 'Co-op', 'First-Person', 'Online Co-Op', 'Action', 'PvE', 'Adventure', 'Roguelike', 'Action-Adventure', 'Dungeon Crawler', 'Action Roguelike', '3D', 'Pixel Graphics', 'Roguelite', 'Atmospheric', 'Dark', 'Alternate History', 'Mystery', 'Old School', 'Exploration']",Very Positive,"5,271",Very Positive,292
https://store.steampowered.com/app/1778820/TEKKEN_8/?snr=1_7_7_230_150_4&l=english,TEKKEN 8,2024-01-25,Bandai Namco Studios Inc.,['Action'],7129 руб.,-60%,22,"['Fighting', '3D Fighter', 'Multiplayer', 'Action', 'Local Multiplayer', 'PvP', 'eSports', 'Arcade', 'Singleplayer', 'Competitive', 'Character Customization', 'Sexual Content', 'Martial Arts', 'Anime', 'Great Soundtrack', 'Controller', 'Difficult', 'Casual', 'Gambling', 'Nudity']",Mixed,"43,285",Mostly Negative,"1,602"
https://store.steampowered.com/app/427410/Abiotic_Factor/?snr=1_7_7_230_150_4&l=english,Abiotic Factor,2025-07-22,Deep Field Games,"['Action', 'Adventure', 'RPG', 'Simulation']",1200 руб.,0%,2,"['Survival', 'Online Co-Op', 'Open World Survival Craft', 'Crafting', 'Base Building', 'Sci-fi', 'Exploration', 'Co-op Campaign', 'Multiplayer', 'Early Access', 'Sandbox', 'First-Person', 'FPS', 'Science', 'Building', 'Immersive Sim', 'Adventure', 'Simulation', 'PvE', 'Aliens']",Overwhelmingly Positive,"37,970",Very Positive,692
https://store.steampowered.com/app/2670630/Supermarket_Simulator/?snr=1_7_7_230_150_4&l=english,Supermarket Simulator,2025-06-19,Nokta Games,"['Casual', 'Indie', 'Simulation']",799 руб.,0%,6,"['Simulation', 'Management', 'Multiplayer', 'Economy', 'Singleplayer', 'Trading', 'First-Person', 'Immersive Sim', 'Life Sim', 'Building', 'Capitalism', 'Resource Management', '3D', 'Sandbox', 'Realistic', 'Casual', 'Inventory Management', 'Indie', 'Early Access', 'Co-op']",Very Positive,"76,319",Mixed,"1,809"
https://store.steampowered.com/app/367520/Hollow_Knight/?snr=1_7_7_230_150_4&l=english,Hollow Knight,2017-02-24,Team Cherry,"['Action', 'Adventure', 'Indie']",550 руб.,0%,2,"['Metroidvania', 'Platformer', 'Souls-like', 'Difficult', 'Great Soundtrack', '2D', 'Indie', 'Singleplayer', 'Exploration', 'Atmospheric', 'Adventure', 'Story Rich', 'Hand-drawn', 'Multiple Endings', 'Action', 'Dark Fantasy', 'Open World', 'Cute', 'Controller', 'Side Scroller']",Overwhelmingly Positive,"479,549",Overwhelmingly Positive,"5,755"
https://store.steampowered.com/app/1145350/Hades_II/?snr=1_7_7_230_150_4&l=english,Hades II,2025-09-25,Supergiant Games,"['Action', 'Indie', 'RPG']",1100 руб.,0%,1,"['Action', 'Roguelike', 'Roguelite', 'Hack and Slash', 'Mythology', 'Action Roguelike', 'RPG', 'Female Protagonist', 'Dungeon Crawler', 'Action RPG', 'Isometric', 'Story Rich', 'Indie', 'Singleplayer', 'Hand-drawn', 'Atmospheric', 'Souls-like', 'Difficult', 'LGBTQ+', 'Perma Death']",Overwhelmingly Positive,"108,014",Very Positive,"1,709"
https://store.steampowered.com/app/1284210/Guild_Wars_2/?snr=1_7_7_230_150_4&l=english,Guild Wars 2®,2022-08-23,ArenaNet®,"['Adventure', 'Massively Multiplayer', 'RPG', 'Free To Play']",Free To Play,0%,6,"['MMORPG', 'Adventure', 'RPG', 'Free to Play', 'Character Customization', 'Fantasy', 'Massively Multiplayer', 'Third Person', 'PvP', '3D', 'Multiplayer', 'Atmospheric', 'Class-Based', 'Combat', 'Strategy', 'Crafting', 'Online Co-Op', 'Exploration', 'Story Rich', 'Singleplayer']",Very Positive,"27,190",Very Positive,442
https://store.steampowered.com/app/3199170/Blood_Strike/?snr=1_7_7_230_150_4&l=english,Blood Strike,2025-03-13,NetEase Games,"['Action', 'Adventure', 'Massively Multiplayer', 'Strategy', 'Free To Play']",Free To Play,0%,0,"['Action', 'Battle Royale', 'Shooter', 'FPS', 'Free to Play', 'Multiplayer', 'Hero Shooter', 'Adventure', 'Massively Multiplayer', 'Strategy', 'Survival', 'PvP', 'Controller', 'Early Access', 'Nudity', 'First-Person', 'Hentai', 'Third Person', 'Sexual Content', 'Gore']",Very Positive,"17,977",Mostly Positive,"1,087"
https://store.steampowered.com/app/3022790/RimWorld__Odyssey/?snr=1_7_7_230_150_4&l=english,RimWorld - Odyssey,2025-07-11,Ludeon Studios,"['Indie', 'Simulation', 'Strategy']",880 руб.,0%,0,"['Colony Sim', 'Base Building', 'Survival', 'Strategy', 'Simulation', 'Singleplayer', 'Sci-fi', 'Management', 'Moddable', 'Sandbox', 'Story Rich', 'Replay Value', 'Indie', 'Procedural Generation', 'Tactical RPG', 'Open World', '2D', 'City Builder', 'Building', 'Atmospheric']",Very Positive,"3,036",Very Positive,33
https://store.steampowered.com/app/768200/Smalland_Survive_the_Wilds/?snr=1_7_7_230_150_4&l=english,Smalland: Survive the Wilds,2024-02-15,Merge Games,"['Action', 'Adventure', 'Indie', 'RPG']",1200 руб.,0%,1,"['Survival', 'Multiplayer', 'Open World Survival Craft', 'Base Building', 'Online Co-Op', 'Open World', 'Crafting', 'Building', 'Co-op', 'Exploration', 'Singleplayer', 'Sandbox', 'Adventure', 'RPG', 'Character Customization', 'Action-Adventure', 'Third Person', 'First-Person', 'City Builder', 'Action']",Very Positive,"7,558",Very Positive,83
https://store.steampowered.com/app/3784030/RACCOIN_Coin_Pusher_Roguelike/?snr=1_7_7_230_150_4&l=english,RACCOIN: Coin Pusher Roguelike,2026-03-31,Doraccoon,"['Casual', 'Indie', 'Simulation', 'Strategy']",125 руб.,-18%,1,"['Strategy', 'Roguelike', 'Deckbuilding', 'Roguelike Deckbuilder', 'Singleplayer', 'Casual', 'Turn-Based Strategy', '2D', 'Colorful', 'Procedural Generation', 'Roguelite', 'Cute', 'Card Game', 'Physics', 'Relaxing', 'Arcade', 'Choices Matter', 'Pixel Graphics', 'Funny', 'Gambling']",Very Positive,"2,012",,
https://store.steampowered.com/app/220200/Kerbal_Space_Program/?snr=1_7_7_230_150_4&l=english,Kerbal Space Program,2015-04-27,Squad,"['Indie', 'Simulation']",1800 руб.,0%,2,"['Space', 'Simulation', 'Sandbox', 'Physics', 'Science', 'Space Sim', 'Building', 'Moddable', 'Education', 'Indie', 'Singleplayer', 'Open World', 'Exploration', 'Funny', 'Sci-fi', 'Difficult', 'Adventure', 'Strategy', 'Replay Value', 'Comedy']",Overwhelmingly Positive,"109,230",Overwhelmingly Positive,"1,051"
https://store.steampowered.com/app/435150/Divinity_Original_Sin_2__Definitive_Edition/?snr=1_7_7_230_150_4&l=english,Divinity: Original Sin 2 - Definitive Edition,2017-09-14,Larian Studios,"['Adventure', 'RPG', 'Strategy']",799 руб.,0%,3,"['Tactical RPG', 'RPG', 'Turn-Based Strategy', 'Story Rich', 'Fantasy', 'Character Customization', 'CRPG', 'Exploration', 'Party-Based RPG', 'Strategy RPG', 'PvP', 'Female Protagonist', 'Co-op Campaign', 'Local Co-Op', 'Choices Matter', 'Romance', 'Isometric', 'Strategy', 'Moddable', 'Funny']",Overwhelmingly Positive,"176,579",Very Positive,976
https://store.steampowered.com/app/4025700/Heartopia/?snr=1_7_7_230_150_4&l=english,Heartopia,2026-01-16,XD,"['Casual', 'Simulation', 'Free To Play']",Free To Play,0%,0,"['Free to Play', 'Artificial Intelligence', 'Multiplayer', 'Life Sim', 'Casual', 'Cute', 'Relaxing', 'Character Customization', 'City Builder', 'Immersive Sim', 'Simulation', 'Cartoony', '3D Platformer', 'Third Person', 'Cozy', 'Nature', 'Funny', 'Realistic', 'Singleplayer', 'Atmospheric']",Mixed,"12,498",Mixed,"2,273"
https://store.steampowered.com/app/1282100/REMNANT_II/?snr=1_7_7_230_150_4&l=english,REMNANT II®,2023-07-25,Gunfire Games,"['Action', 'Adventure', 'RPG']",2869 руб.,0%,3,"['Souls-like', 'Co-op', 'Action', 'Third-Person Shooter', 'Adventure', 'RPG', 'Shooter', 'Dark', 'Online Co-Op', 'Multiplayer', 'Action-Adventure', 'Post-apocalyptic', 'Third Person', 'Horror', 'Combat', 'PvE', 'Atmospheric', 'Singleplayer', 'Controller', 'Looter Shooter']",Very Positive,"44,744",Mostly Positive,591
https://store.steampowered.com/app/2975950/Solasta_II/?snr=1_7_7_230_150_4&l=english,Solasta II,2026-03-12,Tactical Adventures,"['Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']",1549 руб.,0%,1,"['Early Access', 'Adventure', 'RPG', 'Strategy', 'Party-Based RPG', 'Turn-Based Strategy', 'CRPG', 'Strategy RPG', '3D', 'Top-Down', 'Fantasy', 'Medieval', 'Character Customization', 'Choices Matter', 'Class-Based', 'Dungeons & Dragons', 'Combat', 'Controller', 'Co-op Campaign', 'Story Rich']",Mostly Positive,"2,160",,
